Year, NodeId, Gender, IP_Key:Cohort, Age, Population, Infected, Newly Infected, On_ART, Died, Died_from_HIV, Tested Past Year or On_ART, Tested Ever, Diagnosed, Newly Tested Positive, Newly Tested Negative,STIDebut
2015.5,1,1,Yes_HIV+,40,0,0,0,0,0,0,0,0,0,0,0,0
2015.5,1,1,Yes_HIV+,50,0,0,0,0,0,0,0,0,0,0,0,0
2015.5,1,1,No,0,24416,0,0,0,122,0,351,351,0,0,355,0
2015.5,1,1,No,10,6328,0,0,0,7,0,0,0,0,0,0,0
2015.5,1,1,No,13,6294,55,132,1,5,0,85,85,1,1,90,414
2015.5,1,1,No,16,9071,652,633,5,15,0,293,293,17,19,297,692
2015.5,1,1,No,21,5945,381,334,16,11,0,593,593,34,32,563,0
2015.5,1,1,No,25,6271,989,1112,44,13,4,599,599,95,98,499,0
2015.5,1,1,No,30,9584,1620,1580,44,25,3,588,588,111,109,460,0
2015.5,1,1,No,40,6340,1005,930,6,29,5,88,88,15,14,65,0
2015.5,1,1,No,50,6298,743,755,0,89,7,0,0,0,0,0,0
2016,1,0,Yes_HIV-,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV-,10,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV-,13,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV-,16,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV-,21,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV-,25,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV-,30,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV-,40,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV-,50,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV+,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV+,10,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV+,13,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV+,16,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV+,21,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV+,25,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV+,30,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV+,40,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV+,50,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,No,0,24980,0,0,0,124,0,791,791,0,0,452,0
2016,1,0,No,10,6523,0,0,0,5,0,0,0,0,0,0,0
2016,1,0,No,13,6154,1,0,0,9,0,0,0,0,0,0,44
2016,1,0,No,16,9079,447,12,0,17,2,61,61,5,5,56,887
2016,1,0,No,21,6158,353,11,0,18,1,52,52,4,4,48,0
2016,1,0,No,25,6544,865,13,0,13,3,49,49,7,7,42,0
2016,1,0,No,30,9801,1745,15,0,38,13,58,58,15,15,43,0
2016,1,0,No,40,6473,1106,8,0,26,8,55,55,14,14,41,0
2016,1,0,No,50,6428,760,6,0,92,9,43,43,3,3,40,0
2016,1,1,Yes_HIV-,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV-,10,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV-,13,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV-,16,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV-,21,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV-,25,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV-,30,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV-,40,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV-,50,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV+,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV+,10,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV+,13,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV+,16,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV+,21,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV+,25,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV+,30,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV+,40,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV+,50,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,No,0,24684,0,0,0,124,0,759,759,0,0,419,0
2016,1,1,No,10,6446,0,0,0,3,0,0,0,0,0,0,0
2016,1,1,No,13,6366,3,3,0,7,0,163,163,0,0,111,366
2016,1,1,No,16,9257,707,54,20,9,0,712,712,51,38,460,601
2016,1,1,No,21,5967,434,28,42,9,2,1185,1185,75,42,570,0
2016,1,1,No,25,6387,908,31,99,7,1,1304,1304,197,118,614,0
2016,1,1,No,30,9758,1669,14,117,26,11,1318,1318,231,108,559,0
2016,1,1,No,40,6468,1079,11,21,33,9,263,263,44,27,126,0
2016,1,1,No,50,6492,745,8,0,86,10,54,54,13,13,41,0
2016.5,1,0,Yes_HIV-,0,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV-,10,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV-,13,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV-,16,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV-,21,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV-,25,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV-,30,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV-,40,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV-,50,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV+,0,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV+,10,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV+,13,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV+,16,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV+,21,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV+,25,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV+,30,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV+,40,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV+,50,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,No,0,25339,0,0,0,140,0,845,1180,0,0,420,0
2016.5,1,0,No,10,6606,0,0,0,9,0,0,0,0,0,0,0
2016.5,1,0,No,13,6135,1,0,0,8,0,3,3,0,0,6,63
2016.5,1,0,No,16,9224,404,15,16,11,3,806,806,45,43,764,856
2016.5,1,0,No,21,6231,373,19,27,15,1,1243,1243,64,60,1132,0
2016.5,1,0,No,25,6671,802,26,85,23,6,1315,1315,167,169,1085,0
2016.5,1,0,No,30,9974,1805,16,161,42,12,1921,1921,342,330,1531,0
2016.5,1,0,No,40,6632,1137,13,133,38,13,1363,1363,249,228,1052,0
2016.5,1,0,No,50,6586,792,8,80,85,13,1308,1308,150,144,1115,0
2016.5,1,1,Yes_HIV-,0,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV-,10,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV-,13,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV-,16,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV-,21,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV-,25,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV-,30,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV-,40,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV-,50,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV+,0,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV+,10,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV+,13,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV+,16,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV+,21,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV+,25,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV+,30,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV+,40,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV+,50,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,No,0,24971,0,0,0,138,0,837,1179,0,0,436,0
2016.5,1,1,No,10,6635,0,0,0,10,0,0,0,0,0,0,0
2016.5,1,1,No,13,6322,4,4,0,11,0,220,249,0,0,188,409
2016.5,1,1,No,16,9388,711,81,103,10,3,2424,2589,182,150,2087,604
2016.5,1,1,No,21,6093,489,39,108,21,6,2370,2731,193,127,1845,0
2016.5,1,1,No,25,6542,900,44,212,14,4,2563,2935,382,218,1832,0
2016.5,1,1,No,30,9909,1715,29,369,40,22,3365,3769,656,427,2365,0
2016.5,1,1,No,40,6574,1090,17,160,26,14,1752,1829,291,250,1336,0
2016.5,1,1,No,50,6666,786,8,94,92,15,1585,1585,180,163,1347,0
2017,1,0,Yes_HIV-,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV-,10,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV-,13,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV-,16,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV-,21,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV-,25,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV-,30,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV-,40,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV-,50,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV+,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV+,10,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV+,13,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV+,16,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV+,21,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV+,25,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV+,30,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV+,40,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV+,50,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,No,0,25688,0,0,0,143,0,852,1614,0,0,452,0
2017,1,0,No,10,6685,0,0,0,7,0,0,0,0,0,0,0
2017,1,0,No,13,6167,2,1,0,2,0,5,5,1,1,2,57
2017,1,0,No,16,9367,366,16,54,14,3,1323,1347,76,41,786,924
2017,1,0,No,21,6327,399,19,88,16,1,2397,2425,129,70,1125,0
2017,1,0,No,25,6833,756,28,204,18,7,2579,2612,271,124,1140,0
2017,1,0,No,30,10094,1827,22,511,43,23,3759,3788,689,349,1532,0
2017,1,0,No,40,6747,1172,20,335,47,23,2607,2631,462,212,1056,0
2017,1,0,No,50,6749,813,10,223,103,22,2484,2511,306,151,1042,0
2017,1,1,Yes_HIV-,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV-,10,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV-,13,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV-,16,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV-,21,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV-,25,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV-,30,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV-,40,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV-,50,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV+,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV+,10,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV+,13,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV+,16,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV+,21,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV+,25,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV+,30,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV+,40,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV+,50,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,No,0,25335,0,0,0,126,0,863,1600,0,0,444,0
2017,1,1,No,10,6829,0,0,0,11,0,0,0,0,0,0,0
2017,1,1,No,13,6210,5,3,1,5,1,236,281,1,1,189,399
2017,1,1,No,16,9501,682,55,209,19,3,3769,4123,304,158,1998,664
2017,1,1,No,21,6253,553,52,219,16,5,3460,3952,297,118,1779,0
2017,1,1,No,25,6622,881,43,367,10,2,3661,4220,516,178,1753,0
2017,1,1,No,30,10099,1796,36,729,31,15,5154,5797,993,353,2229,0
2017,1,1,No,40,6700,1104,20,399,38,22,3085,3256,533,243,1240,0
2017,1,1,No,50,6827,800,8,258,99,26,3001,3037,347,167,1257,0
2017.5,1,0,Yes_HIV-,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV-,10,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV-,13,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV-,16,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV-,21,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV-,25,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV-,30,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV-,40,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV-,50,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV+,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV+,10,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV+,13,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV+,16,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV+,21,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV+,25,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV+,30,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV+,40,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV+,50,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,No,0,26067,0,0,0,153,0,855,2017,0,0,428,0
2017.5,1,0,No,10,6798,0,0,0,4,0,0,0,0,0,0,0
2017.5,1,0,No,13,6206,1,0,0,8,0,9,9,0,0,8,50
2017.5,1,0,No,16,9430,309,11,69,19,4,1539,1694,91,47,989,897
2017.5,1,0,No,21,6452,437,24,164,15,3,2951,3370,201,61,1622,0
2017.5,1,0,No,25,6948,699,14,279,16,5,3203,3663,346,111,1659,0
2017.5,1,0,No,30,10266,1863,21,775,43,28,4816,5406,976,283,2338,0
2017.5,1,0,No,40,6863,1183,7,496,39,22,3286,3701,622,150,1607,0
2017.5,1,0,No,50,6891,830,4,342,117,21,3137,3583,436,124,1645,0
2017.5,1,1,Yes_HIV-,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV-,10,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV-,13,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV-,16,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV-,21,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV-,25,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV-,30,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV-,40,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV-,50,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV+,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV+,10,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV+,13,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV+,16,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV+,21,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV+,25,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV+,30,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV+,40,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV+,50,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,No,0,25750,0,0,0,140,0,900,2052,0,0,477,0
2017.5,1,1,No,10,6973,0,0,0,6,0,0,0,0,0,0,0
2017.5,1,1,No,13,6171,8,4,2,7,0,243,291,2,1,201,405
2017.5,1,1,No,16,9681,639,44,285,14,2,4246,5084,369,117,2548,705
2017.5,1,1,No,21,6367,621,49,316,17,3,3909,4768,394,103,2307,0
2017.5,1,1,No,25,6747,846,30,473,18,6,4168,5150,611,156,2343,0
2017.5,1,1,No,30,10285,1865,32,1026,35,16,6001,7348,1299,314,3043,0
2017.5,1,1,No,40,6808,1129,19,573,36,20,3749,4380,711,177,1872,0
2017.5,1,1,No,50,6995,827,7,416,88,17,3677,4208,493,132,1919,0
2018,1,0,Yes_HIV-,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV-,10,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV-,13,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV-,16,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV-,21,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV-,25,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV-,30,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV-,40,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV-,50,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV+,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV+,10,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV+,13,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV+,16,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV+,21,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV+,25,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV+,30,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV+,40,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV+,50,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,No,0,26520,0,0,0,130,0,866,2454,0,0,458,0
2018,1,0,No,10,6897,0,0,0,3,0,0,0,0,0,0,0
2018,1,0,No,13,6292,0,0,0,4,0,12,12,0,0,11,66
2018,1,0,No,16,9514,274,9,72,15,6,1683,1907,97,30,999,903
2018,1,0,No,21,6537,439,12,209,14,2,3508,4172,257,58,1646,0
2018,1,0,No,25,7055,629,13,312,14,6,3794,4515,375,78,1699,0
2018,1,0,No,30,10470,1888,11,1008,43,24,5759,6728,1198,223,2263,0
2018,1,0,No,40,6965,1198,17,627,58,27,3920,4566,764,147,1579,0
2018,1,0,No,50,7032,848,7,459,122,30,3838,4518,559,114,1618,0
2018,1,1,Yes_HIV-,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV-,10,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV-,13,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV-,16,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV-,21,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV-,25,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV-,30,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV-,40,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV-,50,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV+,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV+,10,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV+,13,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV+,16,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV+,21,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV+,25,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV+,30,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV+,40,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV+,50,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,No,0,26145,0,0,0,134,0,902,2473,0,0,446,0
2018,1,1,No,10,7085,0,0,0,6,0,0,0,0,0,0,0
2018,1,1,No,13,6183,7,3,3,11,0,264,312,4,3,204,363
2018,1,1,No,16,9798,602,47,322,14,6,4662,5765,410,111,2517,649
2018,1,1,No,21,6573,672,33,406,7,2,4442,5453,489,100,2319,0
2018,1,1,No,25,6865,815,23,560,15,4,4672,5840,664,125,2296,0
2018,1,1,No,30,10388,1904,19,1261,39,17,6877,8445,1524,243,2984,0
2018,1,1,No,40,6914,1151,12,725,32,16,4312,5201,871,158,1670,0
2018,1,1,No,50,7184,849,10,519,112,20,4411,5176,603,99,1849,0
2018.5,1,0,Yes_HIV-,0,0,0,0,0,0,0,0,0,0,0,0,0
2018.5,1,0,Yes_HIV-,10,0,0,0,0,0,0,0,0,0,0,0,0
2018.5,1,0,Yes_HIV-,13,0,0,0,0,0,0,0,0,0,0,0,0
2018.5,1,0,Yes_HIV-,16,0,0,0,0,0,0,0,0,0,0,0,0
2018.5,1,0,Yes_HIV-,21,0,0,0,0,0,0,0,0,0,0,0,0
2018.5,1,0,Yes_HIV-,25,0,0,0,0,0,0,0,0,0,0,0,0
2018.5,1,0,Yes_HIV-,30,0,0,0,0,0,0,0,0,0,0,0,0
