Year, NodeId, Gender, IP_Key:Cohort, Age, Population, Infected, Newly Infected, On_ART, Died, Died_from_HIV, Tested Past Year or On_ART, Tested Ever, Diagnosed, Newly Tested Positive, Newly Tested Negative,STIDebut
2015.5,1,0,Yes_HIV-,0,0,0,0,0,0,0,0,0,0,0,0,0
2015.5,1,0,Yes_HIV-,10,0,0,0,0,0,0,0,0,0,0,0,0
2015.5,1,0,Yes_HIV-,13,0,0,0,0,0,0,0,0,0,0,0,0
2015.5,1,0,Yes_HIV-,16,0,0,0,0,0,0,0,0,0,0,0,0
2015.5,1,0,Yes_HIV-,21,0,0,0,0,0,0,0,0,0,0,0,0
2015.5,1,0,Yes_HIV-,25,0,0,0,0,0,0,0,0,0,0,0,0
2015.5,1,0,Yes_HIV-,30,0,0,0,0,0,0,0,0,0,0,0,0
2015.5,1,0,Yes_HIV-,40,0,0,0,0,0,0,0,0,0,0,0,0
2015.5,1,0,Yes_HIV-,50,0,0,0,0,0,0,0,0,0,0,0,0
2015.5,1,0,Yes_HIV+,0,0,0,0,0,0,0,0,0,0,0,0,0
2015.5,1,0,Yes_HIV+,10,0,0,0,0,0,0,0,0,0,0,0,0
2015.5,1,0,Yes_HIV+,13,0,0,0,0,0,0,0,0,0,0,0,0
2015.5,1,0,Yes_HIV+,16,0,0,0,0,0,0,0,0,0,0,0,0
2015.5,1,0,Yes_HIV+,21,0,0,0,0,0,0,0,0,0,0,0,0
2015.5,1,0,Yes_HIV+,25,0,0,0,0,0,0,0,0,0,0,0,0
2015.5,1,0,Yes_HIV+,30,0,0,0,0,0,0,0,0,0,0,0,0
2015.5,1,0,Yes_HIV+,40,0,0,0,0,0,0,0,0,0,0,0,0
2015.5,1,0,Yes_HIV+,50,0,0,0,0,0,0,0,0,0,0,0,0
2015.5,1,0,No,0,24446,0,0,0,162,0,385,385,0,0,391,0
2015.5,1,0,No,10,6483,0,0,0,7,0,0,0,0,0,0,0
2015.5,1,0,No,13,6167,36,83,0,8,0,0,0,0,0,0,57
2015.5,1,0,No,16,8991,477,481,0,14,0,0,0,0,0,0,1021
2015.5,1,0,No,21,6027,308,264,0,13,1,0,0,0,0,0,0
2015.5,1,0,No,25,6277,918,1033,0,21,2,0,0,0,0,0,0
2015.5,1,0,No,30,9611,1747,1725,0,30,9,0,0,0,0,0,0
2015.5,1,0,No,40,6339,1026,944,0,23,4,0,0,0,0,0,0
2015.5,1,0,No,50,6350,872,879,0,102,8,0,0,0,0,0,0
2015.5,1,1,Yes_HIV-,0,0,0,0,0,0,0,0,0,0,0,0,0
2015.5,1,1,Yes_HIV-,10,0,0,0,0,0,0,0,0,0,0,0,0
2015.5,1,1,Yes_HIV-,13,0,0,0,0,0,0,0,0,0,0,0,0
2015.5,1,1,Yes_HIV-,16,0,0,0,0,0,0,0,0,0,0,0,0
2015.5,1,1,Yes_HIV-,21,0,0,0,0,0,0,0,0,0,0,0,0
2015.5,1,1,Yes_HIV-,25,0,0,0,0,0,0,0,0,0,0,0,0
2015.5,1,1,Yes_HIV-,30,0,0,0,0,0,0,0,0,0,0,0,0
2015.5,1,1,Yes_HIV-,40,0,0,0,0,0,0,0,0,0,0,0,0
2015.5,1,1,Yes_HIV-,50,0,0,0,0,0,0,0,0,0,0,0,0
2015.5,1,1,Yes_HIV+,0,0,0,0,0,0,0,0,0,0,0,0,0
2015.5,1,1,Yes_HIV+,10,0,0,0,0,0,0,0,0,0,0,0,0
2015.5,1,1,Yes_HIV+,13,0,0,0,0,0,0,0,0,0,0,0,0
2015.5,1,1,Yes_HIV+,16,0,0,0,0,0,0,0,0,0,0,0,0
2015.5,1,1,Yes_HIV+,21,0,0,0,0,0,0,0,0,0,0,0,0
2015.5,1,1,Yes_HIV+,25,0,0,0,0,0,0,0,0,0,0,0,0
2015.5,1,1,Yes_HIV+,30,0,0,0,0,0,0,0,0,0,0,0,0
2015.5,1,1,Yes_HIV+,40,0,0,0,0,0,0,0,0,0,0,0,0
2015.5,1,1,Yes_HIV+,50,0,0,0,0,0,0,0,0,0,0,0,0
2015.5,1,1,No,0,24673,0,0,0,133,0,379,379,0,0,387,0
2015.5,1,1,No,10,6425,0,0,0,4,0,0,0,0,0,0,0
2015.5,1,1,No,13,6178,78,144,0,4,0,98,98,2,3,108,415
2015.5,1,1,No,16,9042,674,670,6,8,0,322,322,18,19,333,712
2015.5,1,1,No,21,6142,404,352,18,14,2,613,613,46,44,555,0
2015.5,1,1,No,25,6249,948,1076,44,15,2,614,614,95,102,511,0
2015.5,1,1,No,30,9576,1682,1645,45,28,3,566,566,116,110,432,0
2015.5,1,1,No,40,6295,1058,978,5,17,1,74,74,12,11,60,0
2015.5,1,1,No,50,6209,739,747,0,75,5,0,0,0,0,0,0
2016,1,0,Yes_HIV-,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV-,10,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV-,13,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV-,16,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV-,21,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV-,25,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV-,30,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV-,40,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV-,50,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV+,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV+,10,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV+,13,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV+,16,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV+,21,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV+,25,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV+,30,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV+,40,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,Yes_HIV+,50,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,No,0,24782,0,0,0,147,0,803,803,0,0,436,0
2016,1,0,No,10,6589,0,0,0,2,0,0,0,0,0,0,0
2016,1,0,No,13,6299,0,0,0,8,1,1,1,0,0,1,48
2016,1,0,No,16,9122,481,10,0,14,1,43,43,3,3,40,865
2016,1,0,No,21,6048,351,12,0,9,2,43,43,2,2,41,0
2016,1,0,No,25,6351,825,17,0,15,6,41,41,4,4,37,0
2016,1,0,No,30,9786,1778,21,0,30,10,59,59,11,11,48,0
2016,1,0,No,40,6521,1099,10,0,32,12,50,50,8,8,42,0
2016,1,0,No,50,6487,865,6,0,95,13,45,45,6,6,39,0
2016,1,1,Yes_HIV-,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV-,10,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV-,13,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV-,16,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV-,21,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV-,25,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV-,30,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV-,40,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV-,50,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV+,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV+,10,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV+,13,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV+,16,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV+,21,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV+,25,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV+,30,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV+,40,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,Yes_HIV+,50,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1,No,0,24941,0,0,0,117,0,785,785,0,0,418,0
2016,1,1,No,10,6544,0,0,0,3,0,0,0,0,0,0,0
2016,1,1,No,13,6249,6,2,0,5,2,163,163,0,0,107,382
2016,1,1,No,16,9192,731,40,22,14,1,715,715,55,39,429,570
2016,1,1,No,21,6155,467,30,50,12,3,1198,1198,92,43,559,0
2016,1,1,No,25,6412,899,29,77,8,4,1278,1278,162,83,579,0
2016,1,1,No,30,9698,1699,23,125,30,9,1254,1254,237,119,547,0
2016,1,1,No,40,6433,1135,11,25,31,12,248,248,45,24,111,0
2016,1,1,No,50,6407,732,4,0,93,13,50,50,7,7,43,0
2016.5,1,0,Yes_HIV-,0,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV-,10,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV-,13,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV-,16,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV-,21,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV-,25,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV-,30,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV-,40,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV-,50,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV+,0,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV+,10,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV+,13,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV+,16,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV+,21,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV+,25,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV+,30,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV+,40,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,Yes_HIV+,50,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,0,No,0,25119,0,0,0,144,0,909,1201,0,0,415,0
2016.5,1,0,No,10,6738,0,0,0,6,0,0,0,0,0,0,0
2016.5,1,0,No,13,6285,0,0,0,3,0,0,0,0,0,1,57
2016.5,1,0,No,16,9154,426,19,24,11,3,850,850,47,51,845,805
2016.5,1,0,No,21,6302,382,15,37,12,1,1309,1309,70,65,1171,0
2016.5,1,0,No,25,6414,780,15,75,19,8,1261,1261,134,131,1074,0
2016.5,1,0,No,30,9982,1811,18,162,29,11,1949,1949,346,337,1550,0
2016.5,1,0,No,40,6628,1126,16,112,35,21,1332,1332,226,215,1049,0
2016.5,1,0,No,50,6647,890,10,87,109,20,1287,1287,157,155,1082,0
2016.5,1,1,Yes_HIV-,0,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV-,10,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV-,13,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV-,16,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV-,21,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV-,25,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV-,30,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV-,40,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV-,50,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV+,0,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV+,10,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV+,13,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV+,16,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV+,21,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV+,25,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV+,30,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV+,40,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,Yes_HIV+,50,0,0,0,0,0,0,0,0,0,0,0,0
2016.5,1,1,No,0,25355,0,0,0,108,0,899,1206,0,0,441,0
2016.5,1,1,No,10,6600,0,0,0,5,0,0,0,0,0,0,0
2016.5,1,1,No,13,6272,5,4,1,1,0,234,255,1,1,188,367
2016.5,1,1,No,16,9276,703,60,91,15,5,2428,2589,173,146,2088,578
2016.5,1,1,No,21,6325,535,41,126,10,5,2558,2846,224,134,1957,0
2016.5,1,1,No,25,6557,861,30,210,8,4,2640,2941,358,237,1868,0
2016.5,1,1,No,30,9831,1743,32,380,36,15,3402,3718,678,452,2318,0
2016.5,1,1,No,40,6566,1174,15,179,33,13,1762,1829,359,309,1289,0
2016.5,1,1,No,50,6566,762,10,94,97,20,1615,1615,186,175,1361,0
2017,1,0,Yes_HIV-,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV-,10,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV-,13,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV-,16,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV-,21,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV-,25,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV-,30,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV-,40,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV-,50,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV+,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV+,10,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV+,13,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV+,16,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV+,21,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV+,25,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV+,30,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV+,40,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,Yes_HIV+,50,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,No,0,25658,0,0,0,143,0,867,1649,0,0,468,0
2017,1,0,No,10,6757,0,0,0,8,0,0,0,0,0,0,0
2017,1,0,No,13,6267,1,1,0,7,0,8,8,0,0,10,64
2017,1,0,No,16,9284,377,4,52,13,3,1418,1433,82,49,801,895
2017,1,0,No,21,6448,395,15,92,13,6,2419,2453,130,64,1077,0
2017,1,0,No,25,6551,731,17,189,15,5,2500,2519,253,133,1122,0
2017,1,0,No,30,10123,1829,24,486,40,21,3833,3867,675,335,1576,0
2017,1,0,No,40,6781,1161,23,314,50,32,2541,2566,438,208,1017,0
2017,1,0,No,50,6765,900,4,238,105,37,2480,2507,324,165,1069,0
2017,1,1,Yes_HIV-,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV-,10,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV-,13,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV-,16,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV-,21,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV-,25,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV-,30,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV-,40,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV-,50,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV+,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV+,10,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV+,13,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV+,16,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV+,21,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV+,25,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV+,30,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV+,40,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,Yes_HIV+,50,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,No,0,25688,0,0,0,118,0,833,1600,0,0,416,0
2017,1,1,No,10,6684,0,0,0,5,0,0,0,0,0,0,0
2017,1,1,No,13,6300,2,1,1,1,0,246,286,1,1,185,350
2017,1,1,No,16,9400,682,59,219,12,6,3754,4100,315,178,1966,612
2017,1,1,No,21,6446,583,38,251,12,3,3576,4059,335,121,1788,0
2017,1,1,No,25,6745,846,34,357,13,4,3781,4308,511,190,1800,0
2017,1,1,No,30,9937,1800,31,754,34,16,5122,5753,1045,391,2202,0
2017,1,1,No,40,6720,1184,9,440,37,18,3095,3253,580,223,1235,0
2017,1,1,No,50,6720,784,10,262,89,28,2992,3024,361,165,1222,0
2017.5,1,0,Yes_HIV-,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV-,10,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV-,13,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV-,16,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV-,21,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV-,25,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV-,30,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV-,40,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV-,50,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV+,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV+,10,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV+,13,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV+,16,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV+,21,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV+,25,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV+,30,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV+,40,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,Yes_HIV+,50,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,No,0,26070,0,0,0,160,0,906,2087,0,0,457,0
2017.5,1,0,No,10,6809,0,0,0,5,0,0,0,0,0,0,0
2017.5,1,0,No,13,6252,1,1,0,2,0,8,8,0,0,7,42
2017.5,1,0,No,16,9375,332,19,76,21,5,1561,1726,97,43,1025,860
2017.5,1,0,No,21,6665,414,9,156,17,3,3081,3564,199,58,1760,0
2017.5,1,0,No,25,6684,689,15,280,19,5,3115,3532,356,126,1589,0
2017.5,1,0,No,30,10253,1848,26,729,51,25,4816,5478,951,292,2286,0
2017.5,1,0,No,40,6873,1172,10,496,46,24,3148,3571,616,177,1544,0
2017.5,1,0,No,50,6911,915,13,380,108,32,3187,3603,483,159,1614,0
2017.5,1,1,Yes_HIV-,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV-,10,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV-,13,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV-,16,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV-,21,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV-,25,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV-,30,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV-,40,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV-,50,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV+,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV+,10,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV+,13,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV+,16,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV+,21,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV+,25,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV+,30,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV+,40,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,Yes_HIV+,50,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,No,0,26071,0,0,0,121,0,852,2035,0,0,449,0
2017.5,1,1,No,10,6838,0,0,0,7,0,0,0,0,0,0,0
2017.5,1,1,No,13,6262,2,2,0,4,1,264,308,0,0,202,397
2017.5,1,1,No,16,9544,649,61,284,11,3,4217,5069,376,113,2522,633
2017.5,1,1,No,21,6548,643,47,338,12,3,4059,4925,446,142,2398,0
2017.5,1,1,No,25,6918,840,34,478,16,5,4286,5286,618,157,2479,0
2017.5,1,1,No,30,10084,1850,36,1024,37,9,6035,7281,1323,297,3061,0
2017.5,1,1,No,40,6843,1207,14,609,40,17,3685,4333,752,175,1780,0
2017.5,1,1,No,50,6885,810,6,419,108,29,3609,4139,516,138,1853,0
2018,1,0,Yes_HIV-,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV-,10,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV-,13,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV-,16,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV-,21,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV-,25,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV-,30,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV-,40,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV-,50,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV+,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV+,10,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV+,13,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV+,16,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV+,21,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV+,25,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV+,30,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV+,40,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,Yes_HIV+,50,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,No,0,26506,0,0,0,135,0,890,2522,0,0,458,0
2018,1,0,No,10,6884,0,0,0,7,0,0,0,0,0,0,0
2018,1,0,No,13,6257,2,1,0,6,0,5,5,1,1,6,38
2018,1,0,No,16,9543,295,16,88,13,2,1760,1968,110,41,1049,874
2018,1,0,No,21,6737,412,7,201,21,4,3670,4338,243,56,1672,0
2018,1,0,No,25,6876,666,28,332,19,5,3739,4437,413,95,1669,0
2018,1,0,No,30,10364,1866,15,986,37,16,5673,6697,1193,225,2249,0
2018,1,0,No,40,6974,1185,13,608,46,20,3790,4484,754,145,1516,0
2018,1,0,No,50,7085,937,9,495,106,31,3852,4500,595,108,1623,0
2018,1,1,Yes_HIV-,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV-,10,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV-,13,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV-,16,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV-,21,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV-,25,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV-,30,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV-,40,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV-,50,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV+,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV+,10,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV+,13,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV+,16,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV+,21,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV+,25,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV+,30,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV+,40,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,Yes_HIV+,50,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,1,No,0,26552,0,0,0,123,0,912,2491,0,0,473,0
2018,1,1,No,10,6892,0,0,0,6,0,0,0,0,0,0,0
2018,1,1,No,13,6280,3,4,0,1,0,247,290,0,0,181,410
2018,1,1,No,16,9635,586,36,327,15,1,4630,5707,409,113,2516,681
2018,1,1,No,21,6750,708,33,437,10,3,4625,5639,546,102,2282,0
2018,1,1,No,25,7006,799,21,530,16,7,4823,5963,647,108,2484,0
2018,1,1,No,30,10280,1915,34,1259,30,12,6884,8418,1538,226,2909,0
2018,1,1,No,40,6959,1222,19,744,43,20,4323,5187,890,148,1758,0
2018,1,1,No,50,7024,839,5,523,88,12,4284,5050,617,87,1816,0
2018.5,1,0,Yes_HIV-,0,0,0,0,0,0,0,0,0,0,0,0,0
2018.5,1,0,Yes_HIV-,10,0,0,0,0,0,0,0,0,0,0,0,0
2018.5,1,0,Yes_HIV-,13,0,0,0,0,0,0,0,0,0,0,0,0
2018.5,1,0,Yes_HIV-,16,0,0,0,0,0,0,0,0,0,0,0,0
2018.5,1,0,Yes_HIV-,21,0,0,0,0,0,0,0,0,0,0,0,0
2018.5,1,0,Yes_HIV-,25,0,0,0,0,0,0,0,0,0,0,0,0
2018.5,1,0,Yes_HIV-,30,0,0,0,0,0,0,0,0,0,0,0,0
2018.5,1,0,Yes_HIV-,40,0,0,0,0,0,0,0,0,0,0,0,0
2018.5,1,0,Yes_HIV-,50,0,0,0,0,0,0,0,0,0,0,0,0
